route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
87008,2,87008R2-0802,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-2247,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1805,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008R2-1834,"Universität Süd",1,"",87008R0-1159
87008,3,87008R3-1720,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0620,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-2022,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008H2-1841,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0735,"Science Park II",0,"",87008H0-1053
87008,0,87008H0-1507,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-1422,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1043,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008H0-0949,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-1256,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1228,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-2101,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008R2-1306,Wissenschaftsstadt,1,"",87008R0-1622
87008,2,87008H2-1844,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1127,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-2135,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1500,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-2207,"Universität Süd",1,"",87008R0-1159
87008,3,87008R3-1306,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1346,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-0721,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1051,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-1205,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008H0-1803,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-0800,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1739,Multscherschule,1,"",87008R0-1213
87008,2,87008R2-1832,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-2249,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-0823,"Universität Süd",1,"",87008R0-1159
87008,2,87008R2-1458,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1244,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1857,"Ulm ZOB",1,"",87008R0-1921
87008,2,87008H2-1501,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-1901,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-2011,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008R3-2024,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1820,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1319,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008H3-1411,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-1045,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-0901,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-0737,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-2026,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1444,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-1308,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1619,Wiley,0,"",87008H0-1711
87008,0,87008H0-1953,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-1121,Wissenschaftsstadt,1,"",87008R0-1622
87008,2,87008R2-1028,Wissenschaftsstadt,1,"",87008R0-1622
87008,2,87008R2-1250,Wissenschaftsstadt,1,"",87008R3-1220
87008,3,87008H3-1626,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-1207,"Universität Süd",1,"",87008R0-1159
87008,0,87008R0-0825,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-1659,Ludwigsfeld,0,"",87008H3-1631
87008,3,87008R3-1304,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1348,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-1053,"Science Park II",0,"",87008H0-1053
87008,0,87008H0-1913,"Ulm ZOB",0,"",87008H0-1927
87008,0,87008R0-2013,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1838,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1855,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-0806,Wissenschaftsstadt,1,"",87008R3-1220
87008,3,87008H3-1229,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-1801,Wiley,0,"",87008H0-1711
87008,3,87008R3-1650,Wissenschaftsstadt,1,"",87008R3-1220
87008,2,87008R2-1452,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1003,"Science Park II",0,"",87008H0-1053
87008,3,87008H3-1413,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-0739,"Science Park II",0,"",87008H0-1053
87008,0,87008R0-1047,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008R3-1426,Wissenschaftsstadt,1,"",87008R0-1622
87008,3,87008R3-2028,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-2131,"Ulm ZOB",1,"",87008R0-1921
87008,2,87008H2-1442,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-1123,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-1628,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1617,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-0827,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-1951,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008H2-1228,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-1209,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008H3-1414,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0541,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1657,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-1848,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1911,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1055,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1853,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1836,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-2015,"Ulm ZOB",1,"",87008R0-1921
87008,2,87008R2-1454,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1441,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-1001,Ludwigsfeld,0,"",87008H3-1631
87008,3,87008H3-1629,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-0804,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1615,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1957,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-2021,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-1608,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-1049,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-0628,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-1754,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1501,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-2057,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008R0-1315,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1009,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-1929,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,3,87008H3-1141,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-2139,"Universität Süd",0,"",87008H0-1229
87008,2,87008H2-1338,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1407,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1231,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-0540,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0801,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-2017,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-1851,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1508,"Universität Süd",0,"",87008H0-1229
87008,3,87008R3-0938,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-0829,"Universität Süd",1,"",87008R0-0829
87008,3,87008H3-1331,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-2023,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-1009,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1613,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1955,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-1949,Multscherschule,1,"",87008R0-1213
87008,2,87008R2-1728,Multscherschule,1,"",87008R0-1213
87008,3,87008H3-1220,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-1606,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1752,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-1317,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-1931,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-2059,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-1143,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1007,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-2019,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-1233,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1005,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-1726,Wissenschaftsstadt,1,"",87008R0-1622
87008,3,87008H3-1826,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1409,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-2241,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008H2-0720,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1909,"Ulm ZOB",1,"",87008R0-1921
87008,3,87008R3-0936,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1548,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-0650,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1541,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-1928,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-1726,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1604,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008H2-1502,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-1947,"Ulm ZOB",1,"",87008R0-1921
87008,3,87008H3-1829,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-1611,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008R2-1300,"Universität Süd",1,"",87008R0-1159
87008,0,87008R0-2137,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1758,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-1401,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1505,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-1311,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008R3-1938,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-1235,"Universität Süd",1,"",87008R0-1159
87008,0,87008R0-2243,Multscherschule,1,"",87008R0-1213
87008,3,87008H3-2101,Ludwigsfeld,0,"",87008H3-1631
87008,3,87008R3-1724,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-1828,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-2135,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-1403,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0839,"Ruländerweg",0,"",87008H2-0950
87008,2,87008H2-1542,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008H2-2031,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-1543,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-1926,"Universität Süd",0,"",87008H0-1229
87008,3,87008R3-0934,"Ulm ZOB",1,"",87008R3-0904
87008,0,87008R0-1907,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008H2-1504,"Ruländerweg",0,"",87008H2-0950
87008,2,87008H2-1840,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-1602,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-0730,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-1724,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-2139,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-1959,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-1545,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008R2-1302,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1945,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1756,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1313,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-1503,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0731,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0626,"Universität Süd",0,"",87008H0-1229
87008,3,87008R3-1936,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008R3-1722,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-2245,"Universität Süd",1,"",87008R0-1159
87008,0,87008R0-1237,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-1405,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-2137,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-0932,Multscherschule,1,"",87008R0-1213
87008,2,87008H2-1800,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-1544,"Ruländerweg",0,"",87008H2-0950
87008,0,87008H0-0732,Wiley,0,"",87008H0-1711
87008,0,87008R0-1905,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1640,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008H0-0847,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-1550,"Science Park II",0,"",87008H0-0845
87008,3,87008H3-1148,Wiley,0,"",87008H0-1711
87008,0,87008H0-1237,"Science Park II",0,"",87008H0-1053
87008,3,87008R3-1756,"Universität Süd",1,"",87008R0-1159
87008,2,87008R2-1418,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008R3-1542,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-2019,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-1429,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008H2-1611,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-2143,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,3,87008H3-1450,"Ruländerweg",0,"",87008H2-0950
87008,2,87008H2-1652,Wiley,0,"",87008H0-1711
87008,0,87008R0-1239,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-1123,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-2207,"Universität Süd",0,"",87008H0-1229
87008,3,87008H3-0731,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008H2-1342,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008H2-1551,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,3,87008R3-1934,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1955,"Universität Süd",1,"",87008R0-1159
87008,2,87008R2-1536,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1533,Multscherschule,1,"",87008R0-1213
87008,2,87008H2-1801,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-1612,Wiley,0,"",87008H0-1711
87008,2,87008H2-1028,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-1722,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1802,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-1547,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-2020,Wissenschaftsstadt,1,"",87008R3-1220
87008,2,87008H2-1920,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-1600,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008H0-2017,"Universität Süd",0,"",87008H0-1229
87008,2,87008H2-1651,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-1003,"Science Park II",1,"",87008R0-0847
87008,0,87008H0-1235,Wiley,0,"",87008H0-1711
87008,0,87008R0-0935,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-0909,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-0940,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1333,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-0911,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1239,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008H2-1341,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-0842,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0849,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008H2-1552,Wiley,0,"",87008H0-1711
87008,3,87008R3-1754,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1416,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-2145,Wiley,0,"",87008H0-1711
87008,2,87008H2-0914,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-1631,"Ulm ZOB",1,"",87008R0-1921
87008,0,87008H0-1125,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-2205,"Ruländerweg",0,"",87008H2-0950
87008,2,87008H2-0729,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-0933,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008H3-1114,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-1131,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008R2-1534,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-2203,"Ulm ZOB",0,"",87008H0-1927
87008,3,87008R3-1648,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-1340,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-1953,"Ulm ZOB",1,"",87008R0-1921
87008,2,87008H2-1026,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-1535,Wissenschaftsstadt,1,"",87008R0-1622
87008,2,87008R2-2022,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0658,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1549,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008R2-1720,Wissenschaftsstadt,1,"",87008R3-1220
87008,2,87008H2-1804,"Ruländerweg",0,"",87008H2-0950
87008,0,87008H0-1335,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-0913,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-0907,"Science Park II",0,"",87008H0-0845
87008,3,87008R3-0746,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1720,"Ruländerweg",0,"",87008H2-0950
87008,0,87008R0-1001,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1741,Wissenschaftsstadt,1,"",87008R0-1622
87008,3,87008R3-1752,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0652,Wiley,0,"",87008H0-1711
87008,3,87008H3-1144,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-1337,Wiley,0,"",87008H0-1711
87008,2,87008R2-0844,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-0904,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1414,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-0843,"Universität Süd",0,"",87008H0-1229
87008,0,87008R0-0719,Wissenschaftsstadt,1,"",87008R3-1220
87008,3,87008R3-1242,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0651,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-0759,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-1951,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-1723,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-0931,"Universität Süd",1,"",87008R0-1159
87008,2,87008H2-0728,"Science Park II",0,"",87008H0-0845
87008,3,87008H3-1031,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008H0-2013,"Ruländerweg",0,"",87008H2-0950
87008,3,87008R3-0744,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-0944,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1007,"Science Park II",1,"",87008R0-0847
87008,2,87008H2-1029,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,3,87008R3-1750,Wissenschaftsstadt,1,"",87008R3-1220
87008,2,87008R2-1412,Wissenschaftsstadt,1,"",87008R0-1622
87008,2,87008R2-0846,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-1339,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-0845,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-1658,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1121,Wiley,0,"",87008H0-1711
87008,0,87008H0-2141,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-2209,"Science Park II",0,"",87008H0-0845
87008,2,87008H2-1618,"Universität Süd",0,"",87008H0-1229
87008,2,87008H2-1344,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-1538,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1531,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008H0-1721,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008H2-0726,"Universität Süd",0,"",87008H0-1229
87008,2,87008H2-1808,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-2015,"Ulm ZOB",0,"",87008H0-1927
87008,0,87008R0-1005,Multscherschule,1,"",87008R0-1213
87008,3,87008R3-1038,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008H0-0654,"Ruländerweg",0,"",87008H2-0950
87008,2,87008R2-0942,Wissenschaftsstadt,1,"",87008R3-1220
87008,3,87008R3-1246,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-0544,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,3,87008H3-1458,"Science Park II",0,"",87008H0-0845
87008,0,87008R0-0715,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1516,Wiley,0,"",87008H0-1711
87008,0,87008H0-1445,Ludwigsfeld,0,"",87008H3-1631
87008,0,87008R0-0647,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008R3-1312,Wissenschaftsstadt,1,"",87008R3-1220
87008,0,87008H0-1655,"Science Park II",0,"",87008H0-0845
87008,2,87008R2-0848,"Universität Süd",1,"",87008R0-1159
87008,0,87008R0-1421,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1728,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1045,"Universität Süd",0,"",87008H0-1229
87008,2,87008H2-0959,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,2,87008R2-1648,Multscherschule,1,"",87008R0-1213
87008,3,87008R3-1350,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-2201,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008R0-1745,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,0,87008H0-0543,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1905,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008R2-2028,Wissenschaftsstadt,1,"",87008R0-1622
87008,0,87008R0-0602,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-0901,Wiley,0,"",87008H0-1711
87008,3,87008H3-0831,Ludwigsfeld,0,"",87008H3-1631
87008,2,87008R2-0948,"Universität Süd",1,"",87008R0-1159
87008,2,87008R2-1036,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008R3-1036,"Universität Süd",1,"",87008R0-1159
87008,3,87008H3-1726,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1653,"Ulm ZOB",0,"",87008H0-1927
87008,0,87008H0-1447,"Ruländerweg",0,"",87008H2-0950
87008,0,87008H0-1727,"Ulm ZOB",0,"",87008H0-1927
87008,2,87008H2-1020,"Ruländerweg",0,"",87008H2-0950
87008,0,87008H0-0951,Wiley,0,"",87008H0-1711
87008,3,87008R3-1642,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008R3-1148,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-0546,Ludwigsfeld,0,"",87008H3-1631
87008,3,87008R3-1244,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-0649,Multscherschule,1,"",87008R0-1213
87008,0,87008R0-0717,Multscherschule,1,"",87008R0-1213
87008,2,87008R2-1142,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,3,87008H3-1456,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-0841,"Science Park II",0,"",87008H0-1053
87008,3,87008R3-1310,"Universität Süd",1,"",87008R0-1159
87008,0,87008H0-1047,"Science Park II",0,"",87008H0-0845
87008,0,87008H0-1903,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008R0-1639,"Wiblingen (Alte Siedlung)",1,"",87008R2-1344
87008,2,87008R2-1646,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,0,87008R0-1423,"Ulm ZOB",1,"",87008R0-1921
87008,0,87008R0-1743,"Universität Süd",1,"",87008R0-1159
87008,3,87008R3-1034,"Ulm ZOB",1,"",87008R3-0904
87008,2,87008R2-0946,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,2,87008R2-1038,Multscherschule,1,"",87008R0-1213
87008,0,87008H0-1651,"Universität Süd",0,"",87008H0-1229
87008,2,87008R2-1144,"Wiblingen (Alte Siedlung)",1,"",87008R3-1946
87008,3,87008H3-1729,"Wiblingen (Alte Siedlung)",0,"",87008H2-1114
87008,0,87008H0-0953,"Science Park II",0,"",87008H0-1053
87008,0,87008H0-1449,"Universität Süd",0,"",87008H0-1229
87008,0,87008H0-1725,"Ruländerweg",0,"",87008H2-0950
